0.0,1.7446201,3.3416765,-2.460603,1.3220378,-5.4379478,-1.7626337,0.42389795
0.0,1.7446201,3.3416765,-2.460603,1.3220378,-5.4379478,-1.7626337,0.42389795
0.0,1.7446201,3.3416765,-2.460603,1.3220378,-5.4379478,-1.7626337,0.42389795
1.0,1.8578962,3.3480415,-2.4814358,1.341368,-5.444961,-1.7520223,0.43385988
0.0,1.8578962,3.3480415,-2.4814358,1.341368,-5.444961,-1.7520223,0.43385988
0.0,1.8578962,3.3480415,-2.4814358,1.341368,-5.444961,-1.7520223,0.43385988
0.0,1.8578962,3.3480415,-2.4814358,1.341368,-5.444961,-1.7520223,0.43385988
0.0,1.8578962,3.3480415,-2.4814358,1.341368,-5.444961,-1.7520223,0.43385988
1.0,1.906133,3.3434567,-2.4715307,1.339424,-5.4411354,-1.7667842,0.41031823
0.0,1.906133,3.3434567,-2.4715307,1.339424,-5.4411354,-1.7667842,0.41031823
