,n,is_64_bit,kalman_run,sqrt_run,inf_run,sqinf_run,kalman_comp,sqrt_comp,inf_comp,sqinf_comp
0,10,True,0.0020838880538940428,0.00943044662475586,0.004954624176025391,0.010789115428924561,0.5996661186218262,0.6185097694396973,1.995600700378418,1.7620196342468262
1,11,True,0.002132558822631836,0.009516775608062744,0.005059659481048584,0.010822641849517822,0.5790078639984131,0.6700897216796875,2.198347330093384,1.7670416831970215
2,12,True,0.002149209976196289,0.009519948959350585,0.005015780925750732,0.010914576053619385,0.6042993068695068,0.6232743263244629,2.1272544860839844,1.7753045558929443
3,13,True,0.0021869969367980958,0.009619052410125733,0.00511401653289795,0.010987889766693116,0.5756745338439941,0.6521990299224854,2.1849653720855713,1.8324530124664307
4,14,True,0.002229275703430176,0.0096856689453125,0.005065855979919434,0.01097848653793335,0.5806903839111328,0.6384778022766113,2.263599157333374,1.8783965110778809
5,15,True,0.0022387099266052246,0.009643208980560303,0.0051105904579162595,0.011077980995178222,0.5876116752624512,0.6665318012237549,2.3680689334869385,1.8900859355926514
6,16,True,0.0023124337196350096,0.009763278961181641,0.004961590766906738,0.011127216815948486,0.5818376541137695,0.6605281829833984,1.8071541786193848,1.727933406829834
7,17,True,0.002356991767883301,0.010414612293243409,0.00509617805480957,0.011734952926635742,0.5987188816070557,0.7044453620910645,1.7194712162017822,1.6826846599578857
8,18,True,0.0023886656761169436,0.010487427711486816,0.0050266671180725095,0.011723618507385253,0.617971658706665,0.7061223983764648,1.834087610244751,1.7126905918121338
9,19,True,0.002406313419342041,0.01050818920135498,0.005098397731781006,0.011857125759124756,0.6863794326782227,0.7024886608123779,1.6280593872070312,1.6980879306793213
10,20,True,0.0024089670181274415,0.010515077114105225,0.005040376186370849,0.011839094161987305,0.6341590881347656,0.6940233707427979,1.8415076732635498,1.683995246887207
11,21,True,0.0025011539459228516,0.010529682636260987,0.0050952982902526854,0.011918210983276367,0.6119086742401123,0.7133708000183105,1.8369083404541016,1.7216801643371582
12,22,True,0.0024793338775634765,0.010624117851257324,0.005026524066925049,0.011907036304473878,0.6167740821838379,0.701207160949707,1.8753421306610107,1.8386332988739014
13,23,True,0.0024996113777160643,0.010593783855438233,0.005113239288330078,0.01200728416442871,0.6276185512542725,0.7247488498687744,1.6878876686096191,1.7689485549926758
14,24,True,0.0025154447555541994,0.01064481258392334,0.005001833438873291,0.011956453323364258,0.6106188297271729,0.6864936351776123,1.9297642707824707,1.7530958652496338
15,25,True,0.0025701832771301268,0.011029603481292725,0.005089981555938721,0.012245025634765625,0.6389455795288086,0.7288336753845215,1.8199143409729004,1.7617065906524658
16,26,True,0.002831611633300781,0.011133167743682861,0.005025742053985596,0.012258784770965576,0.6458089351654053,0.7164750099182129,2.055946111679077,1.8282544612884521
17,27,True,0.0026485180854797364,0.011174488067626952,0.0051481366157531735,0.012380204200744628,0.6285748481750488,0.7425851821899414,1.9002697467803955,1.8814020156860352
18,28,True,0.0026605701446533203,0.011175005435943604,0.005053620338439941,0.01241875410079956,0.6603882312774658,0.7067687511444092,1.8749663829803467,1.8141615390777588
19,29,True,0.0026924800872802734,0.01126190185546875,0.005142979621887207,0.012493486404418946,0.6367225646972656,0.7408864498138428,1.688464879989624,1.82234525680542
20,30,True,0.0027129626274108886,0.01135688066482544,0.005035693645477295,0.01250103235244751,0.6564452648162842,0.7531640529632568,2.0425961017608643,1.8580913543701172
21,31,True,0.0027033042907714843,0.011207714080810546,0.005112597942352295,0.012522916793823242,0.6532988548278809,0.7471168041229248,1.7515058517456055,1.8940143585205078
22,32,True,0.0027143168449401856,0.011228690147399903,0.004781913757324219,0.012331838607788087,0.6324985027313232,0.7111501693725586,1.9485585689544678,1.664940357208252
23,33,True,0.0029728889465332033,0.012391929626464843,0.005154540538787842,0.013218731880187988,0.6509077548980713,0.7552356719970703,2.1588988304138184,2.506809949874878
24,34,True,0.0029932427406311034,0.012208752632141114,0.005103108882904053,0.013323171138763428,0.6616601943969727,0.7630698680877686,1.8964810371398926,1.8057258129119873
25,35,True,0.003014488220214844,0.012214283943176269,0.005156705379486084,0.013381433486938477,0.6667284965515137,0.7726771831512451,2.0078635215759277,1.7724354267120361
26,36,True,0.0030522704124450683,0.012230610847473145,0.005123386383056641,0.013452188968658447,0.6628293991088867,0.7831699848175049,2.0286221504211426,1.8061165809631348
27,37,True,0.0030573606491088867,0.012404766082763672,0.005176327228546143,0.013464953899383545,0.6589741706848145,0.7861607074737549,2.0009193420410156,1.7676126956939697
28,38,True,0.0030992960929870604,0.012454557418823241,0.005158121585845947,0.013554668426513672,0.6914284229278564,0.7551803588867188,2.082556962966919,1.7510335445404053
29,39,True,0.003090379238128662,0.012412762641906739,0.005178208351135254,0.013499584197998047,0.6666610240936279,0.7708442211151123,2.0284171104431152,1.7476787567138672
30,40,True,0.0031244754791259766,0.012417666912078858,0.005070991516113281,0.013457131385803223,0.6847915649414062,0.750662088394165,1.9826140403747559,1.7724063396453857
31,41,True,0.0031339836120605467,0.012728245258331298,0.00513387680053711,0.013910994529724122,0.6647517681121826,0.7816710472106934,2.059481382369995,1.7522563934326172
32,42,True,0.003173775672912598,0.012778389453887939,0.005101876258850098,0.013867509365081788,0.7036716938018799,0.7586193084716797,2.040881395339966,1.7851123809814453
33,43,True,0.003179173469543457,0.012780110836029052,0.005143554210662842,0.013922960758209228,0.6659913063049316,0.760493278503418,2.055368423461914,1.8320379257202148
34,44,True,0.00325404167175293,0.012908833026885986,0.005094761848449707,0.013933813571929932,0.658841609954834,0.7786979675292969,2.071657180786133,1.7832763195037842
35,45,True,0.0032375144958496096,0.012932558059692383,0.005150184631347656,0.014035906791687012,0.7217364311218262,0.765392541885376,2.047424554824829,1.7798974514007568
36,46,True,0.003245861530303955,0.012973778247833252,0.005107460021972657,0.014019577503204346,0.6688108444213867,0.7649719715118408,2.106577157974243,1.7433488368988037
37,47,True,0.00328826904296875,0.012998130321502686,0.005173869132995605,0.014136576652526855,0.7181699275970459,0.7900044918060303,2.070333480834961,1.7591652870178223
38,48,True,0.0032614684104919434,0.012918314933776855,0.0048233699798583985,0.013972799777984619,0.6524190902709961,0.745441198348999,2.0369582176208496,1.8033065795898438
39,49,True,0.0033737921714782713,0.013612263202667237,0.005176508426666259,0.014739964008331299,0.6624300479888916,0.7738380432128906,2.157435178756714,1.7499563694000244
40,50,True,0.0034194374084472656,0.013710541725158691,0.0051221585273742674,0.0147422456741333,0.6752917766571045,0.7762019634246826,2.0907645225524902,1.7660367488861084
41,51,True,0.003418917655944824,0.01374828815460205,0.005161385536193847,0.014875822067260742,0.6714119911193848,0.7773423194885254,2.1925930976867676,1.749603033065796
42,52,True,0.0034513473510742188,0.013795650005340577,0.005115494728088379,0.01477867603302002,0.6910626888275146,0.7674407958984375,2.2203590869903564,1.753110647201538
43,53,True,0.0034925460815429686,0.013939080238342285,0.005212504863739014,0.015002498626708985,0.6594634056091309,0.7548353672027588,1.7887599468231201,1.8018450736999512
44,54,True,0.0035013651847839358,0.013994677066802979,0.005148544311523438,0.014903771877288818,0.6677436828613281,0.7584071159362793,2.180600643157959,1.7571501731872559
45,55,True,0.003492255210876465,0.01382091999053955,0.005161128044128418,0.015024406909942627,0.6518089771270752,0.744802713394165,1.9371650218963623,1.9319980144500732
46,56,True,0.003520667552947998,0.013974068164825439,0.005118381977081299,0.015068600177764893,0.6450443267822266,0.7505016326904297,2.2310099601745605,2.1064035892486572
47,57,True,0.0035743165016174317,0.014317126274108886,0.005209872722625733,0.015429182052612305,0.6885302066802979,0.7619538307189941,2.0577621459960938,2.03134822845459
48,58,True,0.0036192965507507325,0.014369897842407227,0.005168743133544922,0.015560126304626465,0.6633028984069824,0.7392783164978027,2.255424976348877,2.1100246906280518
49,59,True,0.003673858642578125,0.014507460594177245,0.005202033519744873,0.01558199405670166,2.0032618045806885,0.7671198844909668,1.7678163051605225,1.8392043113708496
50,60,True,0.003625195026397705,0.014391136169433594,0.005106170177459717,0.015507233142852784,0.6688618659973145,0.7646989822387695,2.360459089279175,2.1507065296173096
51,61,True,0.0036391258239746095,0.014392259120941163,0.005198085308074951,0.015598802566528321,0.6844005584716797,0.7769327163696289,1.8157918453216553,1.8449442386627197
52,62,True,0.0036912655830383303,0.014463634490966796,0.0051302766799926755,0.015612289905548096,0.6709427833557129,0.7577178478240967,2.314873218536377,2.1856648921966553
53,63,True,0.003707249164581299,0.014581906795501708,0.005190904140472412,0.015808489322662354,0.6634373664855957,0.7793979644775391,2.130943775177002,2.1506974697113037
54,64,True,0.003704617023468018,0.014457952976226807,0.004862823486328125,0.015386366844177246,0.6160659790039062,0.6560146808624268,2.24057936668396,2.177262544631958
55,65,True,0.004495723247528076,0.01157679557800293,0.005684814453125,0.014198009967803954,0.6877069473266602,0.7998332977294922,2.087826728820801,2.0879902839660645
56,66,True,0.004372496604919434,0.011565637588500977,0.0055525612831115725,0.014194855690002442,0.693767786026001,0.8031840324401855,2.5320351123809814,2.4314658641815186
57,67,True,0.004464812278747558,0.011611042022705078,0.005662157535552979,0.01415839910507202,0.6946985721588135,0.7899215221405029,1.9406070709228516,1.9818251132965088
58,68,True,0.004417603015899658,0.011569240093231202,0.005526633262634278,0.014250438213348388,0.718975305557251,0.7967264652252197,2.55586838722229,2.424076795578003
59,69,True,0.004516701698303222,0.01168454647064209,0.005696413516998291,0.014362585544586182,0.6832253932952881,0.7871642112731934,2.3289945125579834,2.2182297706604004
60,70,True,0.004494290351867675,0.011761627197265624,0.005575885772705078,0.014449911117553711,0.7036905288696289,0.7918736934661865,2.5665078163146973,2.4961235523223877
61,71,True,0.004562418460845947,0.011782028675079347,0.005667061805725098,0.014459424018859864,0.6849353313446045,0.8075680732727051,1.954831838607788,1.9100346565246582
62,72,True,0.004519162178039551,0.01181988000869751,0.005536806583404541,0.014415051937103272,0.6922569274902344,0.7834243774414062,2.587120771408081,2.4501230716705322
63,73,True,0.0046532201766967774,0.011917731761932372,0.005681040287017822,0.01458960771560669,0.6768572330474854,0.8091843128204346,1.9436700344085693,1.9486727714538574
64,74,True,0.004559781551361084,0.011902208328247071,0.005538411140441894,0.014611127376556397,0.7076907157897949,0.7975869178771973,2.596045970916748,2.6046135425567627
65,75,True,0.004622898101806641,0.011932740211486817,0.005633797645568848,0.014611103534698487,0.7148232460021973,0.7800211906433105,2.3384361267089844,2.33148455619812
66,76,True,0.004608609676361084,0.012047102451324463,0.0055388927459716795,0.014696800708770752,0.7054457664489746,0.793250322341919,2.5723538398742676,2.6053967475891113
67,77,True,0.004666273593902588,0.012052807807922363,0.005630719661712647,0.014705882072448731,0.6956298351287842,0.7810237407684326,2.0504722595214844,2.0801947116851807
68,78,True,0.004652249813079834,0.01212362289428711,0.00552288293838501,0.014760656356811524,0.7122704982757568,0.7788715362548828,2.583566665649414,2.632256269454956
69,79,True,0.004721717834472656,0.012143750190734864,0.00565324068069458,0.014738738536834717,0.6951346397399902,0.783362627029419,1.942495346069336,1.9042809009552002
70,80,True,0.004662892818450928,0.012154059410095215,0.005288043022155762,0.01473262071609497,0.6865527629852295,0.7707643508911133,2.5710368156433105,2.670529365539551
71,81,True,0.0047687673568725586,0.012279744148254395,0.0056061530113220214,0.014946787357330323,0.7000060081481934,0.7838354110717773,2.2483720779418945,2.2828104496002197
72,82,True,0.004780800342559815,0.01235386610031128,0.005531275272369384,0.014904873371124268,0.6943433284759521,0.7808899879455566,2.5969743728637695,2.6295762062072754
73,83,True,0.0048635506629943846,0.012340631484985352,0.005640337467193604,0.015000638961791992,0.7281138896942139,0.7651851177215576,1.8796744346618652,1.8958022594451904
74,84,True,0.004829978942871094,0.012402911186218262,0.005777781009674072,0.014989182949066163,0.6860184669494629,0.7788763046264648,2.6256048679351807,2.6454074382781982
75,85,True,0.004901447296142578,0.012438006401062011,0.005661346912384033,0.015065686702728271,0.6656250953674316,0.7615666389465332,2.1032967567443848,2.121561288833618
76,86,True,0.0048804950714111325,0.012520334720611571,0.005564243793487549,0.015155084133148193,0.7255825996398926,0.7625794410705566,2.6209843158721924,2.7164254188537598
77,87,True,0.004911649227142334,0.012524144649505615,0.005642576217651367,0.0152042818069458,0.6815838813781738,0.7579460144042969,2.339064359664917,2.319088935852051
78,88,True,0.004926676750183105,0.012598729133605957,0.0055432295799255375,0.015182340145111084,0.7084705829620361,0.7603111267089844,2.633671998977661,2.7035160064697266
79,89,True,0.005007193088531494,0.012658944129943847,0.005645053386688232,0.015233292579650878,0.6882998943328857,0.7432007789611816,1.8426828384399414,1.8606338500976562
80,90,True,0.004920270442962647,0.012697048187255859,0.005503153800964356,0.015213990211486816,0.6779801845550537,0.756279468536377,2.6769814491271973,2.7068681716918945
81,91,True,0.005012309551239014,0.012702269554138184,0.005603325366973877,0.015411925315856934,0.6911993026733398,0.7486426830291748,2.055816411972046,2.0843777656555176
82,92,True,0.004986402988433838,0.01276285171508789,0.005507991313934326,0.015342295169830322,0.6858346462249756,0.7644338607788086,2.6712043285369873,2.73771595954895
83,93,True,0.005066103935241699,0.012822432518005371,0.0056095409393310544,0.015407698154449463,0.6809787750244141,0.7705421447753906,2.407336711883545,2.360210418701172
84,94,True,0.005031282901763916,0.012841801643371582,0.005538172721862793,0.01546734094619751,0.6816468238830566,0.7566275596618652,2.65358567237854,2.7804176807403564
85,95,True,0.005134689807891846,0.012898862361907959,0.005615818500518799,0.015596599578857421,0.6750798225402832,0.7563891410827637,2.118155002593994,2.159987211227417
