,n,is_64_bit,kalman_run,sqrt_run,inf_run,sqinf_run,kalman_comp,sqrt_comp,inf_comp,sqinf_comp
0,10,False,,0.008832716941833496,,0.009854550361633302,1.6453938484191895,1.7260923385620117,2.6369307041168213,2.3991870880126953
1,11,False,,0.008866846561431885,,0.00986638069152832,1.680734395980835,1.8090691566467285,2.9101943969726562,2.300419330596924
2,12,False,,0.00883906364440918,,0.009883484840393066,1.5571603775024414,1.722987174987793,2.669606924057007,2.3033578395843506
3,13,False,,0.00889390468597412,,0.009968714714050293,1.6428987979888916,1.801290512084961,2.7472283840179443,2.3935773372650146
4,14,False,,0.008988096714019775,,0.010019915103912353,1.657698154449463,1.760819673538208,2.8592278957366943,2.431549310684204
5,15,False,,0.009209084510803222,,0.010025806427001953,1.627615213394165,1.7188408374786377,2.8711719512939453,2.378525972366333
6,16,False,,0.009012398719787597,,0.010077733993530274,1.6131939888000488,1.7454965114593506,2.72163462638855,2.207218885421753
7,17,False,,0.009776616096496582,,0.010671820640563965,1.7799134254455566,1.771641731262207,2.7195982933044434,2.3148722648620605
8,18,False,,0.009897210597991944,,0.010863254070281983,1.6650266647338867,1.8286519050598145,2.868833303451538,2.266282558441162
9,19,False,,0.009771919250488282,,0.010832924842834473,1.666175127029419,1.8762249946594238,2.6769309043884277,2.282991409301758
10,20,False,,0.009910871982574463,,0.010888361930847168,1.6575019359588623,1.849365472793579,2.9680356979370117,2.309082269668579
11,21,False,,0.009887726306915283,,0.010949091911315918,1.7039942741394043,1.8928654193878174,3.115896224975586,2.4793148040771484
12,22,False,,0.009937045574188232,,0.010959718227386474,1.7620775699615479,2.0457396507263184,3.0797150135040283,2.409759283065796
13,23,False,,0.00996623992919922,,0.010954849720001221,1.7743780612945557,1.906444787979126,2.6754276752471924,2.362492084503174
14,24,False,,0.009874234199523926,,0.01101595163345337,1.6566176414489746,1.830953598022461,3.098062753677368,2.333956718444824
15,25,False,,0.010214965343475341,,0.01130869150161743,1.8215336799621582,1.8859670162200928,2.82234263420105,2.46913480758667
16,26,False,,0.010303549766540528,,0.01138162612915039,1.7086634635925293,1.8635551929473877,3.140625476837158,2.388401746749878
17,27,False,,0.010395152568817139,,0.011382606029510498,1.7149221897125244,2.02731990814209,3.2769012451171875,2.6084342002868652
18,28,False,,0.010352318286895751,,0.011466839313507081,1.8011972904205322,1.9481785297393799,2.976069927215576,2.4710986614227295
19,29,False,,0.010488331317901611,,0.011472699642181396,1.9793968200683594,1.943549633026123,2.900972366333008,3.303426742553711
20,30,False,,0.010432646274566651,,0.011617727279663086,1.7796456813812256,1.8739736080169678,3.0938801765441895,2.5970547199249268
21,31,False,,0.010444307327270507,,0.011538236141204835,1.7124590873718262,1.8681931495666504,2.7253005504608154,2.486697196960449
22,32,False,,0.0103790020942688,,0.01153165340423584,1.821462631225586,1.9724810123443604,2.9085495471954346,2.2925446033477783
23,33,False,,0.011326403617858886,,0.012366948127746582,1.7695865631103516,2.0211520195007324,3.172065258026123,2.655975818634033
24,34,False,,0.011322240829467773,,0.012267823219299317,1.7151641845703125,1.9043314456939697,3.6030962467193604,2.2577919960021973
25,35,False,,0.011405770778656005,,0.012359347343444824,1.7462737560272217,1.9628467559814453,2.965820074081421,2.272808313369751
26,36,False,,0.011316845417022705,,0.012319960594177247,1.730414628982544,1.9622035026550293,3.1658847332000732,2.3663971424102783
27,37,False,,0.01157813310623169,,0.012403895854949951,1.8881900310516357,2.080404281616211,3.0061583518981934,2.3557167053222656
28,38,False,,0.01142754077911377,,0.012388806343078613,1.9407172203063965,1.955395221710205,2.9100420475006104,2.283409833908081
29,39,False,,0.011608824729919434,,0.012424569129943847,1.7402513027191162,1.9534339904785156,3.210466146469116,2.280923843383789
30,40,False,,0.011536324024200439,,0.012431168556213379,1.7075409889221191,1.8114285469055176,3.113398790359497,2.2559728622436523
31,41,False,,0.01180314302444458,,0.012805488109588623,1.7627742290496826,1.9576561450958252,2.7801613807678223,2.2678518295288086
32,42,False,,0.011827545166015625,,0.012848954200744628,1.7069807052612305,1.9264225959777832,2.96791672706604,2.2926814556121826
33,43,False,,0.011907029151916503,,0.012839908599853516,1.7116336822509766,1.9209389686584473,2.7722203731536865,2.2715389728546143
34,44,False,,0.01207399606704712,,0.012905621528625488,1.7576396465301514,1.8349123001098633,3.05938458442688,2.257124900817871
35,45,False,,0.012016642093658447,,0.012967472076416015,1.7550275325775146,1.9529082775115967,3.0451385974884033,2.2555480003356934
36,46,False,,0.011948130130767821,,0.013100030422210694,1.728590488433838,1.9153504371643066,2.829482316970825,2.2667012214660645
37,47,False,,0.01201695680618286,,0.01309730052947998,1.7374563217163086,1.9345691204071045,2.909581422805786,2.264727830886841
38,48,False,,0.012003762722015381,,0.013000471591949463,1.6775991916656494,1.8549177646636963,3.1182620525360107,2.245232343673706
39,49,False,,0.012729432582855225,,0.013696434497833252,1.7529280185699463,1.9458248615264893,3.0213892459869385,2.2762134075164795
40,50,False,,0.01283154010772705,,0.013868319988250732,1.7890424728393555,1.9389586448669434,3.0920677185058594,2.261380672454834
41,51,False,,0.012777934074401856,,0.01382539987564087,1.7521674633026123,1.9473793506622314,2.82216215133667,2.278768539428711
42,52,False,,0.012940092086791992,,0.013880524635314941,1.695469856262207,1.9029812812805176,3.1819419860839844,2.2565810680389404
43,53,False,,0.012999200820922851,,0.013874959945678712,1.737076997756958,1.9645781517028809,2.858417510986328,2.274078369140625
44,54,False,,0.012913882732391357,,0.013950421810150146,1.7450180053710938,1.9455530643463135,3.011003017425537,2.3104095458984375
45,55,False,,0.01300126314163208,,0.013921375274658204,1.7532057762145996,1.9413273334503174,3.2655766010284424,2.266584634780884
46,56,False,,0.013001680374145508,,0.013865182399749756,1.6973624229431152,1.803699016571045,2.998713493347168,2.238187074661255
47,57,False,,0.013243074417114259,,0.014277558326721191,1.7370686531066895,1.9641718864440918,2.7834041118621826,2.24554705619812
48,58,False,,0.013371436595916749,,0.014376728534698487,1.7207159996032715,1.9513545036315918,2.785520315170288,2.266591787338257
49,59,False,,0.013406462669372558,,0.014509177207946778,1.7272591590881348,1.930643081665039,2.827282428741455,2.2622385025024414
50,60,False,,0.01343491554260254,,0.014434323310852051,1.7020642757415771,1.889150857925415,3.105111598968506,2.259021282196045
51,61,False,,0.013486597537994385,,0.014411976337432861,1.7199468612670898,1.916123390197754,2.694126844406128,2.2496390342712402
52,62,False,,0.013522398471832276,,0.01448427677154541,1.7212774753570557,1.9207329750061035,2.7757158279418945,2.2587428092956543
53,63,False,,0.013647315502166748,,0.01456437110900879,1.7100462913513184,1.9324114322662354,3.1396121978759766,2.2687833309173584
54,64,False,,0.013376805782318115,,0.01452582836151123,1.5128679275512695,1.790848970413208,2.9226877689361572,2.3010218143463135
55,65,False,,0.010136594772338867,,0.01283947229385376,1.7752912044525146,2.0169284343719482,3.3017208576202393,2.3755970001220703
56,66,False,,0.010323057174682617,,0.012980501651763916,1.7668688297271729,2.0423641204833984,3.1516218185424805,2.46370792388916
57,67,False,,0.010425868034362793,,0.012979803085327148,1.760061502456665,1.997600793838501,2.845843553543091,2.364995241165161
58,68,False,,0.010314633846282959,,0.012973885536193847,1.8054189682006836,1.985227346420288,3.132110834121704,2.4416496753692627
59,69,False,,0.010321078300476074,,0.013009064197540283,1.835341453552246,2.173543691635132,3.337341785430908,2.392402172088623
60,70,False,,0.010455179214477538,,0.013015389442443848,1.800351619720459,2.133850336074829,3.6403746604919434,2.4295687675476074
61,71,False,,0.01036942720413208,,0.013146851062774658,1.7942512035369873,2.005974292755127,2.8399722576141357,2.3458831310272217
62,72,False,,0.010418694019317627,,0.01316697359085083,1.752866268157959,2.037644624710083,3.4921388626098633,2.4457719326019287
63,73,False,,0.010449371337890624,,0.01314664602279663,1.7565906047821045,1.9986207485198975,2.719160556793213,2.3437297344207764
64,74,False,,0.010511162281036377,,0.013274474143981934,1.8488597869873047,2.2835516929626465,3.9581122398376465,2.5169918537139893
65,75,False,,0.01063446044921875,,0.013298008441925049,2.082545280456543,2.341648817062378,3.9590370655059814,2.861015796661377
66,76,False,,0.010599517822265625,,0.0132594633102417,1.7337381839752197,2.0429887771606445,3.61745285987854,2.4581618309020996
67,77,False,,0.010610296726226806,,0.013370926380157471,1.7704906463623047,1.9880592823028564,3.0912582874298096,2.3827357292175293
68,78,False,,0.010626518726348877,,0.013323068618774414,1.7477314472198486,2.035001754760742,3.4658169746398926,2.45666766166687
69,79,False,,0.010728440284729003,,0.013432836532592774,1.7799246311187744,1.9885780811309814,2.8315253257751465,2.3392221927642822
70,80,False,,0.010709013938903809,,0.013427531719207764,1.7933292388916016,1.9377658367156982,3.5854365825653076,2.440422534942627
71,81,False,,0.01097794771194458,,0.013613317012786865,1.7955658435821533,1.9844906330108643,3.3473711013793945,2.4030323028564453
72,82,False,,0.011049044132232667,,0.013742899894714356,1.8431272506713867,2.0489706993103027,3.667057514190674,2.451914072036743
73,83,False,,0.011043946743011474,,0.013596322536468506,1.8040409088134766,1.9909205436706543,3.073014974594116,2.3523366451263428
74,84,False,,0.011137967109680175,,0.013698523044586181,1.8168420791625977,2.060243606567383,3.680535078048706,2.461668014526367
75,85,False,,0.011139204502105713,,0.013809499740600585,1.825183391571045,2.046846866607666,3.320183038711548,2.40944766998291
76,86,False,,0.011187028884887696,,0.013947112560272217,1.7807142734527588,2.077155590057373,3.7167439460754395,2.4397802352905273
77,87,False,,0.01115769624710083,,0.013853456974029541,1.7856037616729736,1.9928247928619385,3.404797315597534,2.417724609375
78,88,False,,0.011199052333831788,,0.013786180019378662,1.8168201446533203,1.995436668395996,3.604778289794922,2.457106351852417
79,89,False,,0.011288812160491943,,0.013814139366149902,1.8001856803894043,2.0143773555755615,2.8332746028900146,2.3518970012664795
80,90,False,,0.011319897174835204,,0.013922743797302246,1.7751686573028564,2.112100839614868,3.4830291271209717,2.4791953563690186
81,91,False,,0.011335597038269044,,0.013903889656066894,1.7902817726135254,1.9986987113952637,4.8977696895599365,2.382880687713623
82,92,False,,0.01144249439239502,,0.014038240909576416,1.8502123355865479,1.947542428970337,3.2751271724700928,2.4705286026000977
83,93,False,,0.011378123760223388,,0.014042620658874511,1.9196844100952148,1.990034580230713,3.3488659858703613,2.439593553543091
84,94,False,,0.011447212696075439,,0.014089515209197998,1.832674264907837,1.9852948188781738,2.924893856048584,2.4849491119384766
85,95,False,,0.011534781455993652,,0.014157233238220214,1.7635862827301025,1.9855270385742188,3.1467347145080566,2.3996663093566895
86,96,False,,0.01094748020172119,,0.013953382968902589,1.8175570964813232,1.8964736461639404,3.485440731048584,2.454298496246338
87,97,False,,0.011428163051605225,,0.014104349613189697,1.8366279602050781,2.0207440853118896,2.866507053375244,2.394274950027466
88,98,False,,0.011461491584777833,,0.014137954711914062,1.7949867248535156,2.1049387454986572,2.9845566749572754,2.495865821838379
89,99,False,,0.011537659168243408,,0.014126601219177247,1.80543851852417,2.013228416442871,3.5477919578552246,2.4951534271240234
90,100,False,,0.011611402034759521,,0.01415567398071289,1.8443150520324707,1.9934711456298828,3.382840156555176,2.5100646018981934
91,101,False,,0.01164259433746338,,0.014218626022338867,1.828279733657837,2.0350732803344727,2.938380241394043,2.419785261154175
92,102,False,,0.011611974239349366,,0.01432373285293579,1.7842762470245361,2.0601489543914795,3.5313799381256104,2.4743661880493164
93,103,False,,0.011731085777282714,,0.014408538341522217,1.849205732345581,2.1000568866729736,2.9232089519500732,2.403226375579834
94,104,False,,0.011752886772155762,,0.014317634105682374,1.8183495998382568,1.9682676792144775,3.416546106338501,2.441606283187866
95,105,False,,0.01171954870223999,,0.01438051462173462,1.8171443939208984,2.0213093757629395,3.5782055854797363,2.469205856323242
96,106,False,,0.011833360195159912,,0.01447183609008789,1.855034351348877,2.0625524520874023,2.9425511360168457,2.4396800994873047
