1.0,1.8710136,3.3375618,-2.461157,1.3066372,-5.318594,-1.722846,0.27956462
1.0,1.8083636,3.336568,-2.4414082,1.2955309,-5.302293,-1.7415205,0.6390102
1.0,1.9335469,3.329014,-2.4438238,1.2588505,-5.192504,-1.6821028,0.28196523
1.0,1.7614907,3.348179,-2.432858,1.2889411,-5.338042,-1.6960301,0.50508785
1.0,1.8164108,3.3377347,-2.428507,1.2895138,-5.342967,-1.7135129,0.56344056
1.0,1.9224159,3.328606,-2.408664,1.2217221,-5.146037,-1.6753496,0.1413002
1.0,1.833674,3.3337111,-2.4478455,1.3195571,-5.236914,-1.6864201,0.60205925
1.0,1.90152,3.329666,-2.4336624,1.2576548,-5.163173,-1.7037666,-0.049492955
0.0,1.833674,3.3337111,-2.4478455,1.3195571,-5.236914,-1.6864201,0.60205925
1.0,1.8145658,3.343255,-2.4302385,1.294773,-5.1927342,-1.6688298,0.33261192
1.0,1.7813063,3.3335874,-2.4134972,1.278927,-5.204111,-1.7050433,0.20870908
1.0,1.781439,3.3368537,-2.419071,1.2779442,-5.0032277,-1.6066105,0.32105574
1.0,1.892332,3.33125,-2.4569874,1.3036729,-5.161695,-1.7513249,0.33682835
1.0,1.7828807,3.3379438,-2.403443,1.2486695,-5.121264,-1.6475635,0.44648233
1.0,1.9477797,3.3255746,-2.4116106,1.2479473,-5.121022,-1.7589387,0.034123812
1.0,1.7377869,3.3331325,-2.4335072,1.2929721,-5.1715207,-1.6989568,0.39124903
1.0,1.9252001,3.3157673,-2.4147913,1.2465887,-5.073213,-1.7619371,0.14957905
0.0,1.7377869,3.3331325,-2.4335072,1.2929721,-5.1715207,-1.6989568,0.39124903
1.0,1.7156497,3.340376,-2.4121714,1.2770346,-5.294151,-1.7714494,0.5567741
1.0,1.9183829,3.3226066,-2.478751,1.3253087,-5.198029,-1.8104502,0.39623472
1.0,1.7393208,3.3358607,-2.4385455,1.3208222,-5.2950997,-1.7599105,0.8291702
1.0,1.6535739,3.3279636,-2.4518068,1.321313,-5.2952604,-1.6997361,0.6473121
1.0,1.7249153,3.3262055,-2.4562294,1.3215886,-5.356663,-1.7066488,0.97055143
1.0,1.92001,3.3338523,-2.4866827,1.3343227,-5.1694283,-1.8050057,0.13321611
1.0,1.7258152,3.329115,-2.4470477,1.318396,-5.403704,-1.7221935,1.1272689
1.0,1.9807725,3.330571,-2.470736,1.3120955,-5.184529,-1.7980098,0.028852744
1.0,1.7848756,3.3371542,-2.4624581,1.3184824,-5.4522123,-1.738134,1.0634857
1.0,1.9874167,3.3333206,-2.4950461,1.3298129,-5.2173734,-1.8157586,-0.15334105
1.0,1.7226838,3.3417857,-2.418784,1.2702798,-5.419588,-1.7391099,0.52315336
1.0,1.9844862,3.3246052,-2.5746078,1.4277823,-5.2599416,-1.8283263,0.24874063
1.0,2.0224288,3.3226416,-2.5496387,1.4062046,-5.314162,-1.8631742,0.2109478
1.0,1.752029,3.3381262,-2.4396524,1.2927144,-5.3501315,-1.7621284,0.61345917
1.0,2.0135636,3.3238688,-2.5393946,1.3954171,-5.24076,-1.8299143,0.026593702
1.0,1.6915095,3.340879,-2.397881,1.2484639,-5.340084,-1.758165,0.59105146
1.0,1.7518356,3.339284,-2.4023414,1.269762,-5.402273,-1.7756512,0.60524684
1.0,1.7516657,3.3375082,-2.371871,1.2356038,-5.273706,-1.7271576,0.4663424
1.0,1.9939619,3.3227077,-2.5425851,1.3929063,-5.3849616,-1.9190896,0.3843352
1.0,1.8240217,3.3395593,-2.3627095,1.207274,-5.2825856,-1.7560263,0.60821795
1.0,1.8209915,3.3325992,-2.376169,1.2199106,-5.226148,-1.7062492,0.39400172
0.0,1.9939619,3.3227077,-2.5425851,1.3929063,-5.3849616,-1.9190896,0.3843352
1.0,1.8068882,3.3390455,-2.3432035,1.1942669,-5.0759106,-1.6599259,0.11628285
1.0,1.7660726,3.3341324,-2.3763618,1.2292495,-5.0192175,-1.5777438,0.05262162
1.0,1.9966844,3.3313708,-2.511601,1.3690552,-5.3159146,-1.8510618,0.25061163
1.0,1.81789,3.3268774,-2.3591921,1.2150632,-5.01654,-1.602625,0.028193679
1.0,1.9056958,3.328231,-2.3426332,1.1902988,-5.0448413,-1.6353009,-0.12906839
1.0,1.8305634,3.324255,-2.3495736,1.1950829,-5.0268517,-1.6140097,-0.3810853
1.0,1.8983511,3.333288,-2.3647833,1.1942235,-5.1229534,-1.5379207,-0.5028878
1.0,2.02373,3.320711,-2.4738293,1.3211852,-5.2317047,-1.8251559,0.0859602
1.0,2.0535948,3.324201,-2.4093525,1.2530692,-5.131469,-1.750134,-0.13548641
1.0,2.0018587,3.3123512,-2.4314926,1.2622117,-5.1694174,-1.6927661,-0.18916574
1.0,2.0213933,3.311672,-2.3953066,1.2239856,-5.139556,-1.6977844,-0.3331142
1.0,2.0197551,3.3076406,-2.3598804,1.1766244,-5.2618136,-1.6898102,-0.49220565
1.0,1.9442012,3.3067052,-2.3917644,1.2178862,-5.2225075,-1.7342563,-0.33236346
1.0,1.8448917,3.3179972,-2.4164536,1.2527285,-5.252511,-1.757033,-0.1591993
1.0,1.8645399,3.3386455,-2.411409,1.2558713,-5.2787156,-1.628622,-0.20849745
1.0,1.9349966,3.3255029,-2.4166434,1.2521678,-5.2785482,-1.7276841,-0.13199937
1.0,1.8897258,3.3342931,-2.4066079,1.2328391,-5.3572373,-1.7213737,-0.21006832
1.0,1.8480433,3.3381302,-2.39429,1.2457837,-5.4161763,-1.6812843,-0.29196593
1.0,1.8336518,3.334642,-2.381217,1.2263752,-5.326724,-1.6838765,-0.09090647
1.0,1.7496876,3.3348641,-2.4037755,1.2501059,-5.4656553,-1.7138565,-0.1406175
1.0,1.8406316,3.3325782,-2.3770452,1.221694,-5.2853,-1.6695035,-0.34726575
1.0,1.7761961,3.3352857,-2.3798857,1.2347351,-5.468496,-1.7054676,0.046903428
1.0,1.7576365,3.3409255,-2.360228,1.2188635,-5.3294206,-1.7043606,0.035749517
1.0,1.8405046,3.3346097,-2.3813574,1.2189516,-5.254492,-1.6805112,-0.33520693
1.0,1.8248341,3.3288918,-2.3805618,1.2065072,-5.191555,-1.612792,-0.6852697
1.0,1.8397095,3.3214116,-2.3478327,1.1665437,-5.2448378,-1.6133852,-0.6274265
1.0,1.7962,3.3384042,-2.3510513,1.2208613,-5.4206634,-1.6930091,-0.13628702
1.0,1.8214858,3.3263898,-2.3606913,1.1758854,-5.2613544,-1.6302196,-0.74725837
1.0,1.807183,3.322629,-2.3736086,1.1835575,-5.3448257,-1.6373355,-0.5071409
1.0,1.7914582,3.3412557,-2.2863367,1.1480383,-5.3936796,-1.7009867,-0.37883267
1.0,1.7992684,3.3290067,-2.3991654,1.2177795,-5.4381347,-1.7115316,-0.5050406
1.0,1.8780861,3.339935,-2.317408,1.1702222,-5.2348156,-1.6194998,-0.32184124
1.0,1.781058,3.3283432,-2.4770901,1.2998197,-5.3781796,-1.7025821,-0.29523677
1.0,1.7847114,3.3324344,-2.4837852,1.3049624,-5.4334073,-1.6850226,-0.52533287
1.0,1.7546053,3.344017,-2.2960575,1.1366426,-5.4100175,-1.6576837,-0.4843959
1.0,1.7452755,3.3301144,-2.5154834,1.3368651,-5.474075,-1.7026508,-0.5861707
1.0,1.7731014,3.3433225,-2.31666,1.1549414,-5.31295,-1.6229895,-0.22474691
1.0,1.7207551,3.3319492,-2.4581892,1.300416,-5.4525385,-1.7724553,-0.47899613
1.0,1.7891169,3.3448675,-2.3194737,1.1611925,-5.3809566,-1.6707085,-0.3317838
1.0,1.7701654,3.3414009,-2.4628153,1.3042593,-5.4237437,-1.7457143,-0.7078573
1.0,1.797082,3.3401935,-2.4652371,1.3148257,-5.490359,-1.7679892,-0.65619254
1.0,1.8159692,3.345738,-2.25373,1.0836834,-5.3257585,-1.6522683,-0.22909626
1.0,1.8040062,3.3464177,-2.4877923,1.3299847,-5.438705,-1.8180166,-0.8740281
1.0,1.7751663,3.341723,-2.522539,1.3595622,-5.358058,-1.7429316,-0.6664144
1.0,1.770183,3.3376114,-2.2831318,1.1052183,-5.367777,-1.7207272,-0.101091646
1.0,1.8508142,3.3345091,-2.5612164,1.4029717,-5.242841,-1.759768,-0.5733519
1.0,1.7480094,3.3466737,-2.3235693,1.144668,-5.2535715,-1.6964818,0.090427585
1.0,1.9069582,3.3366745,-2.5568802,1.3920945,-5.2306423,-1.7390356,-0.496041
1.0,1.6714197,3.3550131,-2.3163114,1.1285945,-5.244,-1.7749978,-0.05689072
1.0,1.680435,3.3408623,-2.3700378,1.1827625,-5.2801356,-1.8261404,0.32303342
1.0,1.8720253,3.3327243,-2.5269268,1.371136,-5.36831,-1.7269777,-0.69578403
1.0,1.6219672,3.3393018,-2.3665755,1.1875601,-5.2288327,-1.8603276,0.15815346
1.0,1.8047906,3.343702,-2.5687695,1.4158645,-5.3322525,-1.7678425,-0.5276892
1.0,1.6593764,3.3419611,-2.3572056,1.1769701,-5.261799,-1.8372027,0.37592676
1.0,1.8389846,3.3410926,-2.5719757,1.4199245,-5.40136,-1.7803956,-0.46071708
1.0,1.776824,3.3398361,-2.2968385,1.1042801,-5.29411,-1.7315024,0.22748676
1.0,1.9248093,3.3314736,-2.5804262,1.4240073,-5.4945455,-1.7506189,-0.59333986
1.0,1.8710803,3.343609,-2.3278086,1.1373447,-5.1720963,-1.7157596,0.0915857
1.0,1.867992,3.3482327,-2.3708875,1.1928706,-5.2914877,-1.7914891,0.33977696
1.0,1.8617165,3.3414452,-2.5803783,1.4323238,-5.446853,-1.7076132,-0.5037608
1.0,1.9125944,3.342388,-2.570101,1.4309387,-5.398031,-1.6575491,-0.33849734
1.0,1.8078701,3.3502882,-2.3946664,1.2215794,-5.247663,-1.7694625,0.22811083
1.0,1.9023476,3.3400476,-2.5972352,1.4735545,-5.220515,-1.6436081,0.17543311
1.0,1.8854649,3.3344326,-2.6236289,1.5098271,-5.2301717,-1.6720212,0.21300958
1.0,1.7822157,3.3563898,-2.4245467,1.2804068,-5.147777,-1.7605119,0.45190844
1.0,1.9140781,3.3314638,-2.5972486,1.4862578,-5.2457514,-1.6620921,-0.026083289
1.0,1.7438219,3.3504128,-2.3785267,1.2362511,-5.0237937,-1.7728928,0.13882732
1.0,1.792034,3.3458157,-2.3927948,1.2442224,-5.111491,-1.7793838,0.35432485
1.0,1.9075259,3.3370204,-2.5834892,1.4719579,-5.26709,-1.702396,0.020267366
1.0,1.7885237,3.349359,-2.4324918,1.2905246,-5.143982,-1.7653319,0.39628074
1.0,1.8937309,3.347107,-2.593309,1.4761732,-5.1689806,-1.7797478,0.44512224
1.0,1.8032181,3.3405213,-2.4424646,1.2940855,-5.069361,-1.7891381,0.39686024
1.0,1.8793209,3.3426497,-2.5472267,1.4233747,-5.238777,-1.8064631,0.33611214
1.0,1.7886045,3.3387983,-2.4197776,1.2761421,-5.19356,-1.8017125,0.36093238
1.0,1.8335044,3.3447318,-2.424889,1.2595657,-5.1723723,-1.7782943,0.43363214
1.0,1.9565154,3.3378954,-2.5482104,1.4114879,-5.1863,-1.7967882,0.13435036
1.0,1.8334991,3.3364785,-2.4477792,1.2914135,-5.170016,-1.7844968,0.3456213
1.0,1.8979837,3.33624,-2.544349,1.4113432,-5.0906544,-1.7761326,0.14307083
1.0,1.7265247,3.338436,-2.440616,1.2932501,-5.327991,-1.7855107,0.38070235
1.0,1.9046756,3.3381593,-2.6040921,1.4854084,-4.9602222,-1.6915742,0.13412863
1.0,1.8650271,3.3340313,-2.6078207,1.4825637,-5.0687876,-1.7091597,0.2939896
1.0,1.6532353,3.3466892,-2.459132,1.3217089,-5.3345876,-1.8010902,0.6210498
