1.0,1.7462324,3.342021,-2.4618113,1.3217472,-5.433438,-1.7638026,0.4203514
1.0,1.7527221,3.341121,-2.4654045,1.3257579,-5.435548,-1.7661582,0.41630948
1.0,1.7452629,3.3414457,-2.4648747,1.3258818,-5.437612,-1.7645237,0.41171524
0.0,1.7452629,3.3414457,-2.4648747,1.3258818,-5.437612,-1.7645237,0.41171524
0.0,1.7452629,3.3414457,-2.4648747,1.3258818,-5.437612,-1.7645237,0.41171524
0.0,1.7452629,3.3414457,-2.4648747,1.3258818,-5.437612,-1.7645237,0.41171524
0.0,1.7452629,3.3414457,-2.4648747,1.3258818,-5.437612,-1.7645237,0.41171524
0.0,1.7452629,3.3414457,-2.4648747,1.3258818,-5.437612,-1.7645237,0.41171524
1.0,1.747167,3.3416526,-2.4638069,1.3249334,-5.4359202,-1.7624696,0.4076981
0.0,1.747167,3.3416526,-2.4638069,1.3249334,-5.4359202,-1.7624696,0.4076981
1.0,1.7522103,3.3413491,-2.463569,1.3244603,-5.4345703,-1.7617812,0.38412303
0.0,1.7522103,3.3413491,-2.463569,1.3244603,-5.4345703,-1.7617812,0.38412303
0.0,1.7522103,3.3413491,-2.463569,1.3244603,-5.4345703,-1.7617812,0.38412303
0.0,1.7522103,3.3413491,-2.463569,1.3244603,-5.4345703,-1.7617812,0.38412303
1.0,1.7564894,3.3410485,-2.4632163,1.3233145,-5.4427605,-1.7625172,0.368047
0.0,1.7564894,3.3410485,-2.4632163,1.3233145,-5.4427605,-1.7625172,0.368047
1.0,1.7511024,3.340985,-2.4656343,1.3262733,-5.4440246,-1.764117,0.36978155
1.0,1.7483945,3.340979,-2.4658537,1.3256866,-5.4393344,-1.7691764,0.3721982
0.0,1.7483945,3.340979,-2.4658537,1.3256866,-5.4393344,-1.7691764,0.3721982
0.0,1.7483945,3.340979,-2.4658537,1.3256866,-5.4393344,-1.7691764,0.3721982
0.0,1.7483945,3.340979,-2.4658537,1.3256866,-5.4393344,-1.7691764,0.3721982
0.0,1.7483945,3.340979,-2.4658537,1.3256866,-5.4393344,-1.7691764,0.3721982
0.0,1.7483945,3.340979,-2.4658537,1.3256866,-5.4393344,-1.7691764,0.3721982
0.0,1.7483945,3.340979,-2.4658537,1.3256866,-5.4393344,-1.7691764,0.3721982
0.0,1.7483945,3.340979,-2.4658537,1.3256866,-5.4393344,-1.7691764,0.3721982
0.0,1.7483945,3.340979,-2.4658537,1.3256866,-5.4393344,-1.7691764,0.3721982
0.0,1.7483945,3.340979,-2.4658537,1.3256866,-5.4393344,-1.7691764,0.3721982
0.0,1.7483945,3.340979,-2.4658537,1.3256866,-5.4393344,-1.7691764,0.3721982
1.0,1.7464482,3.3413715,-2.466046,1.3259606,-5.438609,-1.7720197,0.37865612
0.0,1.7464482,3.3413715,-2.466046,1.3259606,-5.438609,-1.7720197,0.37865612
0.0,1.7464482,3.3413715,-2.466046,1.3259606,-5.438609,-1.7720197,0.37865612
0.0,1.7464482,3.3413715,-2.466046,1.3259606,-5.438609,-1.7720197,0.37865612
0.0,1.7464482,3.3413715,-2.466046,1.3259606,-5.438609,-1.7720197,0.37865612
