,n,is_64_bit,kalman_run,sqrt_run,inf_run,sqinf_run,kalman_comp,sqrt_comp,inf_comp,sqinf_comp
0,10,False,,0.008751678466796874,,0.011401867866516114,1.2655673027038574,1.4205341339111328,2.2148098945617676,2.109454870223999
1,11,False,,0.008797516822814941,,0.01146080732345581,1.206061601638794,1.4565677642822266,2.2513842582702637,2.32163405418396
2,12,False,,0.008871076107025146,,0.011524810791015624,1.2876543998718262,1.394406795501709,2.2509520053863525,2.2090582847595215
3,13,False,,0.008876278400421142,,0.011524295806884766,1.3368642330169678,1.4501516819000244,2.237182140350342,2.212829828262329
4,14,False,,0.008930935859680175,,0.011554696559906007,1.5883419513702393,1.4839732646942139,2.289590358734131,2.2297544479370117
5,15,False,,0.008933343887329102,,0.011609408855438232,1.3202576637268066,1.4887669086456299,2.3514657020568848,2.2815816402435303
6,16,False,,0.008969619274139404,,0.011650302410125733,1.3073902130126953,1.4076144695281982,2.285396099090576,2.0742619037628174
7,17,False,,0.009702117443084716,,0.012284626960754394,1.297882318496704,1.5530827045440674,2.256865978240967,2.1307363510131836
8,18,False,,0.009707572460174561,,0.0123331618309021,1.3176257610321045,1.5306594371795654,2.4910967350006104,2.215398073196411
9,19,False,,0.009765400886535644,,0.012534091472625733,1.369356393814087,1.5560367107391357,2.5783894062042236,2.070070266723633
10,20,False,,0.009705219268798828,,0.012422640323638916,1.3596010208129883,1.5107052326202393,2.399538278579712,2.190443515777588
11,21,False,,0.009799215793609619,,0.012503085136413574,1.390017032623291,1.558413028717041,2.425199031829834,2.2071521282196045
12,22,False,,0.009894416332244874,,0.012509579658508302,1.356034755706787,2.001788854598999,2.5725533962249756,2.2937867641448975
13,23,False,,0.009843754768371581,,0.012554266452789307,1.3648138046264648,1.6529533863067627,2.2331185340881348,2.1692957878112793
14,24,False,,0.009887802600860595,,0.012806341648101807,1.3456249237060547,1.6405079364776611,2.7163379192352295,2.1988205909729004
15,25,False,,0.010222985744476318,,0.012874789237976074,1.4173669815063477,1.518167495727539,2.3935446739196777,2.175173282623291
16,26,False,,0.010435192584991456,,0.01296180009841919,1.3780274391174316,1.5835316181182861,2.7540485858917236,2.2669732570648193
17,27,False,,0.010242185592651366,,0.012930407524108886,1.4286901950836182,1.60670804977417,2.536736011505127,2.3036422729492188
18,28,False,,0.010418963432312012,,0.012970576286315918,1.38767671585083,1.5455410480499268,2.4895012378692627,2.2682695388793945
19,29,False,,0.01034604549407959,,0.013079407215118409,1.3994708061218262,1.562605857849121,2.237213611602783,2.322869062423706
20,30,False,,0.010379457473754882,,0.013092606067657471,1.3599042892456055,1.5394489765167236,2.581233263015747,2.2980189323425293
21,31,False,,0.010411679744720459,,0.013098101615905761,1.4672284126281738,1.6855316162109375,2.355238914489746,2.370285749435425
22,32,False,,0.01035806655883789,,0.013211705684661866,1.354250431060791,1.586437463760376,2.3687450885772705,2.0862998962402344
23,33,False,,0.011150107383728028,,0.013790535926818847,1.5027284622192383,1.7283649444580078,2.686993360519409,2.161409616470337
24,34,False,,0.011208438873291015,,0.013854918479919433,2.157209873199463,1.6244959831237793,2.429603099822998,2.2808873653411865
25,35,False,,0.011287658214569092,,0.013882582187652587,1.4976506233215332,1.738511085510254,2.608304977416992,2.2085986137390137
26,36,False,,0.011323642730712891,,0.014035186767578124,1.4276928901672363,1.5736379623413086,2.720705032348633,2.157681465148926
27,37,False,,0.011401638984680176,,0.01404930353164673,1.4906113147735596,1.691537618637085,2.4319040775299072,2.3229997158050537
28,38,False,,0.011400213241577148,,0.013935880661010742,1.4003322124481201,1.6213979721069336,2.4684576988220215,2.1624698638916016
29,39,False,,0.011425354480743409,,0.014052922725677491,1.4333221912384033,1.618966817855835,2.727937936782837,2.2060463428497314
30,40,False,,0.011364345550537109,,0.014014344215393066,1.4129199981689453,1.6135642528533936,2.5976693630218506,2.1769018173217773
31,41,False,,0.011677803993225098,,0.014360947608947754,1.4527931213378906,1.6324431896209717,2.327354907989502,2.2395923137664795
32,42,False,,0.011801826953887939,,0.014418091773986817,1.4158430099487305,1.6104109287261963,2.5237646102905273,2.146768569946289
33,43,False,,0.011882250308990478,,0.01451223373413086,1.3798866271972656,1.6567566394805908,2.345562219619751,2.169260263442993
34,44,False,,0.011859180927276612,,0.014506750106811524,1.3024952411651611,1.6545989513397217,2.682559013366699,2.2149598598480225
35,45,False,,0.011941180229187012,,0.014451422691345216,1.4068613052368164,1.6314127445220947,2.6047797203063965,2.171473741531372
36,46,False,,0.01189756155014038,,0.014580647945404052,1.4002110958099365,1.6180932521820068,2.3577888011932373,2.21443772315979
37,47,False,,0.012074494361877441,,0.014472105503082276,1.6263387203216553,1.7274386882781982,2.4043424129486084,2.1631269454956055
38,48,False,,0.012074136734008789,,0.014628195762634277,1.298105239868164,1.814328908920288,3.054616928100586,2.2410471439361572
39,49,False,,0.01269481897354126,,0.015154235363006592,1.442533016204834,1.79815673828125,2.5042037963867188,2.2167539596557617
40,50,False,,0.012807233333587647,,0.015270345211029053,1.4388878345489502,1.6801080703735352,2.6563384532928467,2.3168458938598633
41,51,False,,0.012793774604797364,,0.015333499908447266,1.427490234375,1.618016004562378,2.3566551208496094,2.169363021850586
42,52,False,,0.012792062759399415,,0.0154752779006958,1.4094653129577637,1.6109957695007324,2.9132370948791504,2.2259340286254883
43,53,False,,0.012853794097900391,,0.015516889095306397,1.401750087738037,1.6948049068450928,2.3705015182495117,2.184309959411621
44,54,False,,0.012904486656188964,,0.015552589893341065,1.4080703258514404,1.632413387298584,2.6754045486450195,2.151773452758789
45,55,False,,0.0128214430809021,,0.015458319187164307,1.4130914211273193,1.6156184673309326,2.642268180847168,2.1581199169158936
46,56,False,,0.013005881309509278,,,1.3388190269470215,1.5061838626861572,2.5086069107055664,2.0376579761505127
47,57,False,,0.01329207181930542,,,1.426853895187378,1.6244850158691406,2.345795154571533,2.235748291015625
48,58,False,,0.013283429145812988,,,1.4108364582061768,1.5916192531585693,2.3301281929016113,2.171262264251709
49,59,False,,0.013410863876342773,,,1.4083092212677002,1.6468753814697266,2.325538396835327,2.1834394931793213
50,60,False,,0.013328635692596435,,,1.3926608562469482,1.5437841415405273,2.666537284851074,2.148117780685425
51,61,False,,0.013389127254486084,,,1.4415626525878906,1.6692814826965332,2.4306797981262207,2.185168504714966
52,62,False,,0.013429534435272217,,,1.4069395065307617,1.645538568496704,2.368866205215454,2.1791398525238037
53,63,False,,0.013461358547210693,,,1.4349377155303955,1.612525224685669,2.771625518798828,2.316580295562744
54,64,False,,0.013390262126922608,,,1.2037010192871094,1.5188453197479248,2.4677464962005615,2.1798934936523438
55,65,False,,0.010087006092071533,,,1.547335147857666,1.7073180675506592,2.755098581314087,2.3003664016723633
56,66,False,,0.010186314582824707,,,1.5134706497192383,1.6982765197753906,2.6664137840270996,2.423044204711914
57,67,False,,0.010255916118621826,,,1.5430312156677246,1.6954681873321533,2.328596591949463,2.3759214878082275
58,68,False,,0.010296719074249268,,,1.4622955322265625,1.6897997856140137,2.559359550476074,2.3902218341827393
59,69,False,,0.010294501781463622,,,1.4430673122406006,1.6992785930633545,2.8286654949188232,2.324063301086426
60,70,False,,0.010351758003234863,,,1.459944248199463,1.8801774978637695,3.1345274448394775,2.432157278060913
61,71,False,,0.010357229709625245,,,1.614851713180542,1.6932365894317627,2.7166624069213867,2.3228163719177246
62,72,False,,0.010405724048614501,,,1.4865202903747559,1.6355657577514648,3.0784168243408203,2.2457046508789062
63,73,False,,0.010432918071746827,,,1.5298683643341064,1.687561273574829,2.341398239135742,2.31545352935791
64,74,False,,0.010475645065307617,,,1.5485093593597412,1.7332663536071777,3.1123995780944824,2.4620354175567627
65,75,False,,0.010498967170715332,,,1.4677472114562988,1.7476541996002197,2.720602035522461,2.3539836406707764
66,76,False,,0.010544366836547851,,,1.4817078113555908,1.688366174697876,3.2485291957855225,2.447993040084839
